Date,portfolio_value,daily_return,reward,cash,shares,price
2025-03-14,111457.46336711028,0.020655788693630498,0.020655788693630498,0.0,198.0374617554773,562.8099975585938
2025-03-17,112316.95126951791,0.007711353519474233,0.007711353519474233,0.0,198.0374617554773,567.1500244140625
2025-03-18,111102.98066197705,-0.010808436249554122,-0.010808436249554122,0.0,198.0374617554773,561.02001953125
2025-03-19,112312.98665236363,0.0108908508410583,0.0108908508410583,0.0,198.0374617554773,567.1300048828125
2025-03-20,112200.67366571126,-0.0010000000000000284,-0.0020000000000000287,112200.67366571126,0.0,565.489990234375
2025-03-21,112200.67366571126,0.0,0.0,112200.67366571126,0.0,563.97998046875
2025-03-24,112200.67366571126,0.0,0.0,112200.67366571126,0.0,574.0800170898438
2025-03-25,112200.67366571126,0.0,0.0,112200.67366571126,0.0,575.4600219726562
2025-03-26,112200.67366571126,0.0,0.0,112200.67366571126,0.0,568.5900268554688
2025-03-27,112200.67366571126,0.0,0.0,112200.67366571126,0.0,567.0800170898438
2025-03-28,112200.67366571126,0.0,0.0,112200.67366571126,0.0,555.6599731445312
2025-03-31,112200.67366571126,0.0,0.0,112200.67366571126,0.0,559.3900146484375
2025-04-01,112200.67366571126,0.0,0.0,112200.67366571126,0.0,560.969970703125
2025-04-02,112200.67366571126,0.0,0.0,112200.67366571126,0.0,564.52001953125
2025-04-03,112200.67366571126,0.0,0.0,112200.67366571126,0.0,536.7000122070312
2025-04-04,105526.48073118871,-0.05948442835920509,-0.06048442835920509,0.0,208.84753203398026,505.2799987792969
2025-04-07,105338.51922706231,-0.0017811785518101857,-0.0017811785518101857,0.0,208.84753203398026,504.3800048828125
2025-04-08,103688.62499869804,-0.01566278167256026,-0.01566278167256026,0.0,208.84753203398026,496.4800109863281
2025-04-09,114577.93200471891,0.10501930183911302,0.10501930183911302,0.0,208.84753203398026,548.6199951171875
2025-04-10,109557.24192355706,-0.043818997195333186,-0.043818997195333186,0.0,208.84753203398026,524.5800170898438
2025-04-11,111512.05176410508,0.017842817199724546,0.017842817199724546,0.0,208.84753203398026,533.9400024414062
2025-04-14,112593.8804503961,0.009701450822369766,0.009701450822369766,0.0,208.84753203398026,539.1199951171875
2025-04-15,112278.51863749811,-0.0028008788011966734,-0.0028008788011966734,0.0,208.84753203398026,537.6099853515625
2025-04-16,109782.78808028369,-0.022228032463379115,-0.022228032463379115,0.0,208.84753203398026,525.6599731445312
2025-04-17,109939.42372930917,0.0014267778379880177,0.0014267778379880177,0.0,208.84753203398026,526.4099731445312
2025-04-21,107322.57078138512,-0.023802680232045063,-0.023802680232045063,0.0,208.84753203398026,513.8800048828125
2025-04-22,110114.8612649161,0.026017737584937646,0.026017737584937646,0.0,208.84753203398026,527.25
2025-04-23,111821.14203246203,0.01549546308232579,0.01549546308232579,0.0,208.84753203398026,535.4199829101562
2025-04-24,111709.32089042956,-0.0010000000000000356,-0.0020000000000000356,111709.32089042956,0.0,546.6900024414062
2025-04-25,111709.32089042956,0.0,0.0,111709.32089042956,0.0,550.6400146484375
2025-04-28,111709.32089042956,0.0,0.0,111709.32089042956,0.0,550.8499755859375
2025-04-29,112300.611063459,0.005293114024114502,0.004293114024114502,0.0,202.59166109762114,554.3200073242188
2025-04-30,112345.1752935979,0.00039682980989051963,0.00039682980989051963,0.0,202.59166109762114,554.5399780273438
2025-05-01,113141.35903788591,0.0070869420267251765,0.0070869420267251765,0.0,202.59166109762114,558.469970703125
2025-05-02,114820.85182212194,0.014844198430333933,0.014844198430333933,0.0,202.59166109762114,566.760009765625
2025-05-05,114162.42892355467,-0.005734349537724054,-0.005734349537724054,0.0,202.59166109762114,563.510009765625
2025-05-06,113208.21774830796,-0.008358364343191007,-0.008358364343191007,0.0,202.59166109762114,558.7999877929688
2025-05-07,113684.31557101558,0.004205505856174849,0.004205505856174849,0.0,202.59166109762114,561.1500244140625
2025-05-08,114476.44352521325,0.006967785751437697,0.006967785751437697,0.0,202.59166109762114,565.0599975585938
2025-05-09,114330.58346452554,-0.0012741491279434258,-0.0012741491279434258,0.0,202.59166109762114,564.3400268554688
2025-05-12,118108.91052486796,0.033047387198148565,0.033047387198148565,0.0,202.59166109762114,582.989990234375
2025-05-13,118888.89583922201,0.006603949785734637,0.006603949785734637,0.0,202.59166109762114,586.8400268554688
2025-05-14,119040.83958504524,0.0012780314322096752,0.0012780314322096752,0.0,202.59166109762114,587.5900268554688
2025-05-15,119622.2766631783,0.0048843496077468,0.0048843496077468,0.0,202.59166109762114,590.4600219726562
2025-05-16,120379.96749724922,0.006334027868440907,0.006334027868440907,0.0,202.59166109762114,594.2000122070312
2025-05-19,120511.64465783446,0.0010938461217664796,0.0010938461217664796,0.0,202.59166109762114,594.8499755859375
2025-05-20,120106.46133563922,-0.003362192287273703,-0.003362192287273703,0.0,202.59166109762114,592.8499755859375
2025-05-21,118082.57261970817,-0.016850789652983516,-0.016850789652983516,0.0,202.59166109762114,582.8599853515625
2025-05-22,118129.17711010594,0.0003946771260469315,0.0003946771260469315,0.0,202.59166109762114,583.0900268554688
2025-05-23,117322.85389059209,-0.006825775301577669,-0.006825775301577669,0.0,202.59166109762114,579.1099853515625
2025-05-27,119762.06540394422,0.020790591367874367,0.020790591367874367,0.0,202.59166109762114,591.1500244140625
2025-05-28,119069.19302003649,-0.005785407771406967,-0.005785407771406967,0.0,202.59166109762114,587.72998046875
2025-05-29,119539.20715760862,0.003947403401760156,0.003947403401760156,0.0,202.59166109762114,590.0499877929688
2025-05-30,119405.50210197821,-0.0011185037847383096,-0.0011185037847383096,0.0,202.59166109762114,589.3900146484375
2025-06-02,120078.10790064796,0.005632954820585259,0.005632954820585259,0.0,202.59166109762114,592.7100219726562
2025-06-03,120762.86870437501,0.005702628195088005,0.005702628195088005,0.0,202.59166109762114,596.0900268554688
2025-06-04,120730.44711407972,-0.0002684731709599657,-0.0002684731709599657,0.0,202.59166109762114,595.9299926757812
2025-06-05,120146.98214090148,-0.0048327906267664,-0.0048327906267664,0.0,202.59166109762114,593.0499877929688
2025-06-06,121380.77079768002,0.010268994150278491,0.010268994150278491,0.0,202.59166109762114,599.1400146484375
2025-06-09,121490.1658431958,0.0009012551559598517,0.0009012551559598517,0.0,202.59166109762114,599.6799926757812
2025-06-10,122178.9824370132,0.0056697312826655384,0.0056697312826655384,0.0,202.59166109762114,603.0800170898438
2025-06-11,121830.51835001416,-0.0028520788113347005,-0.0028520788113347005,0.0,202.59166109762114,601.3599853515625
2025-06-12,122314.71538768876,0.003974349319302119,0.003974349319302119,0.0,202.59166109762114,603.75
2025-06-13,120947.22167527983,-0.011180124223602412,-0.011180124223602412,0.0,202.59166109762114,597.0
2025-06-16,122097.94082648867,0.009514225587573293,0.009514225587573293,0.0,202.59166109762114,602.6799926757812
2025-06-17,121054.60119096414,-0.008545104270081077,-0.008545104270081077,0.0,202.59166109762114,597.530029296875
2025-06-18,121036.36250077133,-0.00015066498929718153,-0.00015066498929718153,0.0,202.59166109762114,597.4400024414062
2025-06-20,120396.17829239686,-0.00528918909282647,-0.00528918909282647,0.0,202.59166109762114,594.280029296875
2025-06-23,121585.3903538228,0.009877490118812579,0.009877490118812579,0.0,202.59166109762114,600.1500244140625
2025-06-24,122928.57405611713,0.011047245877037976,0.011047245877037976,0.0,202.59166109762114,606.780029296875
2025-06-25,122997.44829637065,0.0005602785258217255,0.0005602785258217255,0.0,202.59166109762114,607.1199951171875
2025-06-26,123959.75868658435,0.007823824018649084,0.007823824018649084,0.0,202.59166109762114,611.8699951171875
2025-06-27,124575.63288484419,0.004968339764334323,0.004968339764334323,0.0,202.59166109762114,614.9099731445312
2025-06-30,125171.25286307975,0.004781191670012516,0.004781191670012516,0.0,202.59166109762114,617.8499755859375
2025-07-01,125130.74442303118,-0.0003236241478934105,-0.0003236241478934105,0.0,202.59166109762114,617.6500244140625
2025-07-02,125697.99860106177,0.0045332918032747185,0.0045332918032747185,0.0,202.59166109762114,620.4500122070312
2025-07-03,126688.67479148043,0.007881399874653921,0.007881399874653921,0.0,202.59166109762114,625.3400268554688
2025-07-07,125744.59072624585,-0.0074520004790362485,-0.0074520004790362485,0.0,202.59166109762114,620.6799926757812
2025-07-08,125675.71648599232,-0.000547731237230489,-0.000547731237230489,0.0,202.59166109762114,620.3400268554688
2025-07-09,126429.3515299729,0.005996663994070662,0.005996663994070662,0.0,202.59166109762114,624.0599975585938
2025-07-10,126785.9148319389,0.0028202573030003276,0.0028202573030003276,0.0,202.59166109762114,625.8200073242188
